Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),Calories_Burned (kcal)_log
35,Female,80.6,1.74,183.0,166.0,68.0,0.84,Hiit,20.5,3.5,2,0,26.7,9.5,0.8521739130434782,8.095652173913043,548.1,6.308280574284827
23,Female,43.3,1.55,199.0,156.0,55.0,1.19,Strength,17.3,4.4,6,3,18.0,6.0,0.7013888888888888,4.208333333333333,216.8,5.38357721049886
46,Female,73.2,1.64,163.0,150.0,74.0,0.52,Hiit,28.6,2.7,2,0,27.2,9.5,0.8539325842696629,8.112359550561797,308.8,5.735926927982768
36,Female,76.1,1.72,182.0,142.0,66.0,1.16,Cardio,20.4,4.0,5,2,25.8,7.0,0.6551724137931034,4.586206896551724,404.9,6.006106823844852
50,Male,82.5,1.75,166.0,139.0,59.0,1.01,Mixed,14.3,4.8,6,2,27.0,8.0,0.7476635514018691,5.981308411214953,498.4,6.213407377845673
18,Male,57.0,1.6,205.0,138.0,55.0,1.06,Yoga,12.2,4.0,7,3,22.1,3.0,0.5533333333333333,1.66,100.3,4.618086411254637
20,Female,69.7,1.64,205.0,184.0,66.0,0.56,Hiit,29.4,2.9,2,0,26.0,9.5,0.8489208633093526,8.06474820143885,314.8,5.7551091018215415
59,Female,64.4,1.83,160.0,147.0,76.0,0.59,Hiit,30.0,3.1,3,0,19.3,9.5,0.8452380952380952,8.029761904761905,305.1,5.723911845951367
38,Male,72.1,1.8,176.0,139.0,70.0,0.55,Cardio,13.2,2.7,7,2,22.3,7.0,0.6509433962264151,4.556603773584905,180.7,5.202356975402125
52,Male,69.8,1.7,164.0,137.0,55.0,1.12,Mixed,8.0,4.5,7,3,24.1,8.0,0.7522935779816514,6.018348623853211,470.5,6.155919102073512
58,Male,43.3,1.46,162.0,140.0,72.0,0.35,Mixed,24.7,3.7,3,0,20.4,8.0,0.7555555555555555,6.044444444444444,91.6,4.528289141652134
57,Female,89.8,1.9,156.0,136.0,75.0,0.93,Mixed,28.5,4.5,5,1,24.9,8.0,0.7530864197530864,6.024691358024692,503.1,6.222774661088585
20,Female,54.7,1.68,203.0,183.0,74.0,0.64,Hiit,32.9,2.5,3,0,19.4,9.5,0.8449612403100775,8.027131782945736,281.0,5.641907070938114
42,Female,68.2,1.65,177.0,149.0,64.0,1.0,Mixed,25.5,4.3,5,2,25.1,8.0,0.7522123893805309,6.017699115044247,410.4,6.019565977218857
55,Female,82.1,1.63,167.0,142.0,67.0,1.32,Mixed,22.1,5.3,5,2,31.0,8.0,0.75,6.0,650.2,6.47881681468833
37,Female,56.0,1.72,185.0,130.0,63.0,1.13,Yoga,24.4,4.0,5,2,19.0,3.0,0.5491803278688525,1.6475409836065575,104.3,4.6568134191399295
51,Female,70.6,1.72,176.0,159.0,66.0,0.48,Hiit,16.7,3.3,4,1,23.9,9.5,0.8454545454545455,8.031818181818181,272.2,5.610204127696635
38,Male,56.7,1.78,185.0,169.0,77.0,0.55,Hiit,23.4,2.7,2,0,18.0,9.5,0.8518518518518519,8.092592592592593,252.4,5.534969267887039
40,Male,52.1,1.59,181.0,152.0,63.0,0.8,Mixed,16.6,4.2,4,1,20.7,8.0,0.7542372881355932,6.033898305084746,251.5,5.531411248715415
23,Female,72.9,1.65,198.0,156.0,57.0,1.2,Strength,20.3,3.5,6,2,26.8,6.0,0.7021276595744681,4.212765957446809,368.5,5.912150740388256
30,Female,79.0,1.88,180.0,149.0,57.0,1.28,Mixed,17.0,4.6,7,3,22.3,8.0,0.7479674796747967,5.983739837398374,605.1,6.40704498895724
40,Female,78.2,1.7,181.0,165.0,74.0,0.86,Hiit,16.6,3.4,4,1,27.0,9.5,0.8504672897196262,8.07943925233645,543.4,6.299684270777311
26,Male,70.3,1.66,197.0,180.0,81.0,0.72,Hiit,20.8,3.3,2,0,25.4,9.5,0.853448275862069,8.107758620689655,410.4,6.019565977218857
34,Male,59.7,1.59,185.0,135.0,73.0,0.25,Yoga,21.6,2.9,3,0,23.7,3.0,0.5535714285714286,1.6607142857142858,24.8,3.250374491927572
19,Male,59.5,1.73,205.0,157.0,69.0,0.77,Cardio,8.0,2.3,7,2,19.9,7.0,0.6470588235294118,4.529411764705882,207.5,5.339939041238856
36,Male,85.0,1.78,177.0,152.0,77.0,1.02,Mixed,16.7,4.8,5,1,26.7,8.0,0.75,6.0,520.2,6.25613384525069
36,Female,78.8,1.77,180.0,140.0,65.0,0.96,Cardio,17.9,3.2,6,2,25.2,7.0,0.6521739130434783,4.565217391304348,345.3,5.847305451408376
24,Male,49.3,1.65,193.0,164.0,78.0,0.44,Mixed,25.4,3.9,3,0,18.0,8.0,0.7478260869565218,5.982608695652174,129.8,4.873669439023098
59,Male,59.3,1.72,161.0,127.0,84.0,0.61,Yoga,20.3,3.1,3,0,20.1,3.0,0.5584415584415584,1.675324675324675,60.6,4.120661870539474
59,Female,61.4,1.85,158.0,122.0,56.0,1.48,Cardio,17.7,3.5,5,3,18.0,7.0,0.6470588235294118,4.529411764705882,411.6,6.022478600637151
37,Female,59.2,1.79,177.0,143.0,64.0,0.97,Strength,18.9,3.7,7,2,18.5,6.0,0.6991150442477876,4.1946902654867255,240.9,5.488524417615982
26,Female,58.3,1.6,192.0,164.0,78.0,0.97,Mixed,22.9,4.2,5,1,22.7,8.0,0.7543859649122807,6.035087719298246,341.3,5.83568754553614
34,Male,41.6,1.45,191.0,160.0,65.0,0.6,Mixed,23.6,4.0,3,1,19.8,8.0,0.753968253968254,6.031746031746032,150.6,5.021245473208271
44,Female,60.4,1.71,180.0,126.0,61.0,1.35,Yoga,18.1,5.1,7,3,20.7,3.0,0.5462184873949579,1.638655462184874,133.6,4.902307417210627
19,Male,91.6,1.76,198.0,166.0,72.0,0.36,Mixed,22.6,4.1,3,0,29.6,8.0,0.746031746031746,5.968253968253968,196.8,5.287256419188612
53,Male,69.4,1.57,165.0,123.0,72.0,0.4,Yoga,11.5,3.6,6,2,28.1,3.0,0.5483870967741935,1.6451612903225803,45.7,3.8437441646748516
36,Male,59.8,1.68,180.0,152.0,69.0,0.96,Mixed,22.7,4.1,2,0,21.2,8.0,0.7477477477477478,5.981981981981982,343.4,5.841803772553575
34,Male,74.3,1.65,180.0,150.0,60.0,1.16,Mixed,14.6,4.1,7,3,27.2,8.0,0.75,6.0,517.1,6.2501682738207425
22,Female,82.5,1.69,200.0,160.0,65.0,1.19,Strength,27.9,3.9,3,1,28.9,6.0,0.7037037037037037,4.222222222222222,414.5,6.029482614295503
56,Female,70.0,1.63,158.0,143.0,63.0,0.87,Hiit,19.8,3.5,5,1,26.5,9.5,0.8421052631578947,8.0,487.2,6.19072515795886
35,Male,82.5,1.81,188.0,155.0,56.0,1.03,Mixed,14.4,4.3,6,2,25.2,8.0,0.75,6.0,509.8,6.235978124158384
24,Female,81.6,1.69,205.0,172.0,74.0,0.25,Mixed,32.5,3.1,3,0,28.4,8.0,0.7480916030534351,5.984732824427481,122.1,4.812997033190408
34,Male,68.6,1.59,188.0,149.0,77.0,0.66,Cardio,19.8,3.0,3,0,27.1,7.0,0.6486486486486487,4.54054054054054,205.6,5.330784556685538
56,Male,60.1,1.77,167.0,123.0,70.0,1.26,Yoga,20.6,4.5,5,1,19.1,3.0,0.5463917525773195,1.6391752577319587,124.1,4.829113417472866
53,Female,56.1,1.55,170.0,145.0,71.0,0.9,Mixed,17.0,4.1,3,1,23.2,8.0,0.7474747474747475,5.97979797979798,301.9,5.713402718033191
57,Female,71.3,1.81,161.0,134.0,73.0,0.98,Strength,24.5,4.2,3,0,21.8,6.0,0.6931818181818182,4.159090909090909,290.6,5.675383000134503
21,Male,90.6,1.78,201.0,169.0,75.0,0.99,Mixed,22.8,4.3,4,1,28.6,8.0,0.746031746031746,5.968253968253968,535.3,6.28469370598888
55,Female,71.7,1.82,167.0,127.0,79.0,0.68,Yoga,24.7,3.1,3,0,21.7,3.0,0.5454545454545454,1.6363636363636362,79.8,4.39197696552705
42,Male,58.1,1.66,175.0,149.0,71.0,0.32,Mixed,16.2,3.3,5,1,21.0,8.0,0.75,6.0,111.6,4.72384171570559
22,Female,74.7,1.63,185.0,142.0,61.0,0.88,Cardio,17.0,3.1,7,3,28.1,7.0,0.6532258064516129,4.57258064516129,300.6,5.709101636133801
47,Male,71.4,1.69,168.0,125.0,73.0,0.56,Yoga,27.8,3.8,3,0,25.0,3.0,0.5473684210526316,1.642105263157895,65.7,4.200204952921578
29,Male,90.7,1.67,186.0,171.0,85.0,0.82,Hiit,26.1,3.0,2,0,32.4,9.5,0.8514851485148515,8.089108910891088,601.6,6.401253626696201
21,Female,53.6,1.61,202.0,157.0,74.0,0.79,Cardio,18.4,2.8,5,1,20.6,7.0,0.6484375,4.5390625,192.2,5.263725921778418
41,Female,57.9,1.62,172.0,141.0,69.0,1.02,Strength,27.1,4.1,3,1,21.9,6.0,0.6990291262135923,4.194174757281553,247.7,5.516247350809359
46,Male,76.9,1.64,183.0,130.0,64.0,0.72,Yoga,19.7,3.8,6,2,28.5,3.0,0.5546218487394958,1.6638655462184877,92.1,4.533674184283021
26,Female,46.1,1.56,202.0,163.0,73.0,0.77,Strength,33.7,3.6,2,0,18.9,6.0,0.6976744186046512,4.186046511627907,148.6,5.007965065540377
21,Female,89.4,1.75,204.0,170.0,69.0,0.72,Mixed,28.5,3.7,3,1,29.3,8.0,0.7481481481481481,5.985185185185185,385.3,5.956614269672236
41,Male,53.8,1.67,176.0,140.0,71.0,0.71,Cardio,18.1,2.5,4,1,19.2,7.0,0.6571428571428571,4.6,175.7,5.174453379325651
31,Male,71.9,1.65,179.0,151.0,66.0,0.69,Mixed,23.1,4.5,2,0,26.4,8.0,0.7522123893805309,6.017699115044247,298.5,5.702114417555504
22,Female,44.3,1.57,202.0,181.0,64.0,0.49,Hiit,15.5,3.1,6,2,18.0,9.5,0.8478260869565217,8.054347826086957,174.8,5.169346985251076
35,Female,59.1,1.56,181.0,164.0,64.0,0.78,Hiit,15.8,3.2,7,2,24.2,9.5,0.8547008547008547,8.11965811965812,374.3,5.927725706140976
59,Male,65.0,1.87,165.0,133.0,75.0,1.12,Cardio,22.5,3.3,3,0,18.5,7.0,0.6444444444444445,4.511111111111111,328.4,5.79727281774354
36,Male,82.9,1.62,187.0,170.0,71.0,0.8,Hiit,23.5,3.3,5,1,31.7,9.5,0.853448275862069,8.107758620689655,537.7,6.289158829686488
29,Male,59.8,1.74,189.0,155.0,75.0,0.9,Strength,22.2,3.6,3,0,19.7,6.0,0.7017543859649122,4.2105263157894735,226.6,5.427589702252176
35,Male,59.5,1.7,179.0,151.0,67.0,0.79,Mixed,18.8,4.3,7,2,20.7,8.0,0.75,6.0,282.0,5.645446897643238
34,Male,55.0,1.45,187.0,159.0,74.0,0.36,Mixed,20.3,3.7,3,0,26.1,8.0,0.7522123893805309,6.017699115044247,119.2,4.789157022101107
47,Male,74.7,1.86,165.0,127.0,80.0,0.62,Yoga,23.6,4.0,3,0,21.6,3.0,0.5529411764705883,1.6588235294117648,76.8,4.354141431184346
41,Male,81.9,1.75,180.0,163.0,63.0,1.06,Hiit,11.7,4.0,5,3,26.8,9.5,0.8547008547008547,8.11965811965812,704.9,6.5594735844014265
28,Male,54.4,1.6,194.0,155.0,81.0,0.83,Cardio,12.4,3.0,3,1,21.2,7.0,0.6548672566371682,4.5840707964601775,207.0,5.337538079701318
52,Female,58.6,1.68,165.0,133.0,74.0,0.96,Cardio,24.7,3.3,5,1,20.8,7.0,0.6483516483516484,4.538461538461538,255.3,5.546348633370026
40,Female,58.5,1.57,172.0,134.0,61.0,1.39,Cardio,14.0,3.7,6,2,23.9,7.0,0.6576576576576577,4.603603603603604,374.3,5.927725706140976
34,Female,66.4,1.86,194.0,162.0,64.0,0.97,Mixed,16.7,4.3,6,2,19.1,8.0,0.7538461538461538,6.030769230769231,388.4,5.964607092938099
18,Male,64.6,1.59,199.0,166.0,67.0,0.99,Mixed,14.1,4.3,4,1,25.6,8.0,0.75,6.0,383.7,5.95246380975825
32,Female,72.9,1.63,187.0,158.0,70.0,0.85,Mixed,29.3,4.5,5,1,27.5,8.0,0.7521367521367521,6.017094017094017,372.8,5.923720895021463
49,Male,67.7,1.61,176.0,149.0,65.0,1.13,Mixed,11.5,4.7,6,3,26.2,8.0,0.7567567567567568,6.054054054054054,463.1,6.14010004624713
26,Female,75.7,1.69,191.0,138.0,73.0,0.46,Yoga,21.5,3.1,3,0,26.6,3.0,0.5508474576271186,1.652542372881356,57.5,4.069026754237811
32,Male,59.4,1.82,184.0,127.0,57.0,1.24,Yoga,17.2,4.3,6,3,18.0,3.0,0.5511811023622047,1.6535433070866143,121.8,4.810557015713042
45,Male,76.6,1.86,185.0,150.0,68.0,0.87,Strength,14.7,3.7,4,2,22.2,6.0,0.7008547008547008,4.205128205128204,280.2,5.63906615993651
41,Female,62.1,1.64,175.0,148.0,66.0,0.78,Mixed,27.2,3.9,4,1,23.1,8.0,0.7522935779816514,6.018348623853211,291.5,5.678464666671911
52,Male,88.0,1.72,174.0,143.0,71.0,0.65,Strength,20.3,3.6,2,0,29.8,6.0,0.6990291262135923,4.194174757281553,239.9,5.484381909620826
39,Female,61.8,1.69,182.0,156.0,77.0,0.25,Mixed,31.8,3.1,3,0,21.7,8.0,0.7523809523809524,6.019047619047619,93.0,4.543294782270004
44,Female,45.0,1.58,177.0,148.0,61.0,0.57,Mixed,27.1,4.1,4,1,18.0,8.0,0.75,6.0,153.9,5.042779747422823
36,Female,72.1,1.9,181.0,140.0,63.0,1.2,Cardio,19.3,3.7,6,2,20.0,7.0,0.652542372881356,4.567796610169491,395.2,5.981919134264451
29,Female,70.4,1.82,190.0,172.0,69.0,1.0,Hiit,13.8,3.3,6,2,21.4,9.5,0.8512396694214877,8.086776859504132,569.3,6.346162538162493
37,Female,52.0,1.7,192.0,153.0,61.0,0.96,Strength,23.1,4.1,3,1,18.0,6.0,0.7022900763358778,4.213740458015267,210.3,5.353278924622011
18,Female,94.2,1.84,205.0,182.0,55.0,0.99,Hiit,19.8,4.2,6,3,27.9,9.5,0.8466666666666667,8.043333333333333,719.45,6.579876016778943
38,Female,58.4,1.8,175.0,157.0,55.0,1.18,Hiit,19.4,3.6,6,3,18.0,9.5,0.85,8.075,556.5,6.323462503334274
18,Female,73.5,1.69,197.0,155.0,56.0,0.49,Strength,20.5,3.2,3,1,25.8,6.0,0.7021276595744681,4.212765957446809,151.7,5.028475212224587
27,Female,57.6,1.71,195.0,145.0,84.0,0.86,Yoga,25.4,3.9,3,0,19.6,3.0,0.5495495495495496,1.648648648648649,81.7,4.415219602029645
49,Male,100.7,1.83,174.0,138.0,71.0,1.06,Cardio,23.9,3.4,3,1,30.0,7.0,0.6504854368932039,4.553398058252427,486.0,6.18826412308259
56,Male,57.5,1.59,168.0,120.0,62.0,0.93,Yoga,17.4,4.2,7,2,22.9,3.0,0.5471698113207547,1.641509433962264,87.8,4.486386649998124
39,Female,75.4,1.85,181.0,145.0,64.0,0.36,Strength,17.7,3.6,4,1,22.1,6.0,0.6923076923076923,4.153846153846153,112.8,4.73444252169223
35,Male,71.7,1.66,181.0,138.0,85.0,1.12,Yoga,26.6,4.0,3,0,26.1,3.0,0.5520833333333334,1.65625,133.0,4.897839799950911
49,Male,67.1,1.83,167.0,137.0,68.0,1.19,Strength,22.5,4.0,5,2,20.0,6.0,0.696969696969697,4.181818181818182,333.9,5.813831979800159
44,Female,74.2,1.68,164.0,119.0,64.0,1.13,Yoga,17.9,3.8,6,2,26.3,3.0,0.55,1.65,138.3,4.93662988078576
45,Female,64.8,1.71,183.0,154.0,66.0,1.4,Mixed,10.1,5.4,6,3,22.1,8.0,0.7521367521367521,6.017094017094017,545.9,6.304265970352727
35,Male,60.8,1.68,172.0,147.0,72.0,0.88,Mixed,21.2,4.5,5,1,21.6,8.0,0.75,6.0,321.0,5.7745515455444085
56,Female,62.6,1.63,163.0,131.0,57.0,1.12,Strength,20.3,3.8,5,3,23.6,6.0,0.6981132075471698,4.188679245283018,293.7,5.685957889743649
46,Female,53.7,1.65,165.0,151.0,72.0,0.37,Hiit,32.3,2.7,2,0,19.6,9.5,0.8494623655913979,8.06989247311828,160.3,5.083265985131163
35,Female,76.8,1.82,182.0,138.0,57.0,1.43,Cardio,14.4,3.8,5,3,23.2,7.0,0.648,4.5360000000000005,498.2,6.213006817055218
25,Male,53.3,1.45,198.0,178.0,65.0,0.69,Hiit,30.2,2.5,5,1,25.4,9.5,0.849624060150376,8.071428571428571,296.8,5.696422120249909
48,Female,43.6,1.56,161.0,120.0,71.0,0.74,Yoga,19.5,3.9,4,2,18.0,3.0,0.5444444444444444,1.6333333333333333,52.7,3.983413001514819
51,Male,73.3,1.61,171.0,142.0,57.0,1.1,Mixed,10.9,4.6,7,3,28.4,8.0,0.7456140350877193,5.964912280701754,481.0,6.1779441140506
24,Female,67.4,1.57,200.0,157.0,77.0,0.76,Cardio,26.8,3.0,3,1,27.3,7.0,0.6504065040650406,4.5528455284552845,233.2,5.456175451163617
53,Female,60.3,1.83,165.0,128.0,61.0,1.08,Cardio,20.0,3.2,7,2,18.0,7.0,0.6442307692307693,4.509615384615385,293.7,5.685957889743649
35,Male,58.7,1.81,199.0,163.0,57.0,1.26,Mixed,22.1,5.1,7,3,18.0,8.0,0.7464788732394366,5.971830985915493,441.7,6.092892339738095
55,Female,82.8,1.74,154.0,132.0,68.0,0.93,Mixed,28.2,4.3,5,1,27.4,8.0,0.7441860465116279,5.953488372093023,458.4,6.129921290254998
26,Male,70.7,1.62,185.0,143.0,66.0,0.54,Cardio,23.7,2.2,5,1,27.1,7.0,0.6470588235294118,4.529411764705882,172.9,5.158480421360237
26,Male,87.1,1.81,192.0,159.0,57.0,1.4,Mixed,13.8,5.3,7,3,26.5,8.0,0.7555555555555555,6.044444444444444,719.45,6.579876016778943
25,Female,42.3,1.52,194.0,150.0,68.0,1.05,Cardio,23.1,2.8,4,2,18.3,7.0,0.6507936507936508,4.555555555555555,202.3,5.314682720634301
52,Female,104.9,1.89,169.0,143.0,66.0,1.27,Mixed,15.2,4.6,5,3,31.3,8.0,0.7475728155339806,5.980582524271845,719.45,6.579876016778943
35,Male,54.5,1.61,190.0,136.0,71.0,1.05,Yoga,18.5,4.2,3,1,21.0,3.0,0.5462184873949579,1.638655462184874,93.8,4.551769409260976
22,Male,68.3,1.65,192.0,159.0,59.0,0.92,Mixed,17.5,4.3,5,2,25.0,8.0,0.7518796992481203,6.015037593984962,378.0,5.937536205082426
31,Female,67.0,1.64,182.0,166.0,72.0,0.7,Hiit,24.8,2.7,3,0,25.0,9.5,0.8545454545454545,8.118181818181817,380.7,5.944634959751184
45,Female,75.1,1.57,172.0,147.0,72.0,0.74,Mixed,27.3,4.1,2,0,30.4,8.0,0.75,6.0,333.4,5.812337881210547
47,Female,85.9,1.87,178.0,162.0,74.0,0.47,Hiit,17.7,3.4,7,2,24.5,9.5,0.8461538461538461,8.038461538461538,324.5,5.785362461648624
21,Female,79.4,1.76,203.0,165.0,75.0,0.62,Strength,19.2,3.9,3,1,25.7,6.0,0.703125,4.21875,207.7,5.340897814083155
56,Female,76.9,1.8,164.0,151.0,76.0,0.94,Hiit,24.4,3.1,4,1,23.7,9.5,0.8522727272727273,8.09659090909091,585.3,6.373831603970169
37,Male,46.6,1.56,180.0,137.0,56.0,1.17,Cardio,15.0,3.3,7,3,19.2,7.0,0.6532258064516129,4.57258064516129,249.3,5.522660198437729
42,Male,51.9,1.7,177.0,143.0,64.0,0.46,Strength,23.2,3.5,3,1,18.0,6.0,0.6991150442477876,4.1946902654867255,100.1,4.616110126026426
45,Male,72.4,1.73,177.0,152.0,78.0,0.51,Mixed,32.9,4.2,2,0,24.1,8.0,0.7474747474747475,5.97979797979798,220.8,5.401776074916267
29,Male,53.5,1.71,191.0,173.0,68.0,0.98,Hiit,24.2,3.3,3,1,18.4,9.5,0.8536585365853658,8.109756097560975,425.2,6.054908719664517
19,Female,62.1,1.56,194.0,163.0,71.0,0.84,Mixed,23.2,4.0,3,1,25.4,8.0,0.7479674796747967,5.983739837398374,312.1,5.74652262833236
31,Male,78.6,1.79,182.0,128.0,62.0,1.02,Yoga,8.0,4.2,5,3,24.6,3.0,0.55,1.65,132.3,4.892602227184663
39,Female,70.1,1.69,180.0,162.0,63.0,0.93,Hiit,17.4,3.2,6,2,24.5,9.5,0.8461538461538461,8.038461538461538,524.1,6.2635887206438134
48,Female,49.7,1.58,176.0,150.0,75.0,0.47,Mixed,27.2,4.3,4,1,19.8,8.0,0.7425742574257426,5.9405940594059405,138.8,4.94021282979971
40,Female,62.9,1.49,175.0,135.0,63.0,0.62,Cardio,20.6,2.9,3,1,28.1,7.0,0.6428571428571429,4.5,175.5,5.173320876373351
37,Female,78.5,1.74,185.0,166.0,61.0,1.05,Hiit,10.4,3.4,7,3,25.9,9.5,0.8467741935483871,8.044354838709678,663.1,6.498432740546668
55,Female,69.6,1.9,156.0,127.0,73.0,1.13,Cardio,26.4,2.8,5,1,19.3,7.0,0.6506024096385542,4.554216867469879,358.2,5.883879336428045
21,Male,80.4,1.58,199.0,181.0,79.0,1.09,Hiit,18.1,3.3,3,1,32.3,9.5,0.85,8.075,707.7,6.56343230581621
32,Female,66.7,1.7,184.0,167.0,71.0,0.96,Hiit,31.0,3.0,4,1,23.2,9.5,0.8495575221238938,8.070796460176991,516.8,6.249589067317437
41,Female,59.9,1.79,169.0,142.0,81.0,0.71,Strength,29.1,3.6,2,0,18.7,6.0,0.6931818181818182,4.159090909090909,176.9,5.18122159467179
42,Female,50.6,1.55,175.0,148.0,66.0,0.88,Mixed,21.7,5.1,6,3,21.0,8.0,0.7522935779816514,6.018348623853211,268.0,5.594711379601839
18,Male,47.9,1.63,196.0,166.0,77.0,0.64,Mixed,17.2,3.9,5,2,18.0,8.0,0.7478991596638656,5.983193277310924,183.4,5.2171073111224935
24,Female,74.8,1.59,195.0,158.0,72.0,0.99,Strength,23.4,3.7,5,1,29.4,6.0,0.6991869918699187,4.195121951219512,310.7,5.7420411867732915
48,Female,89.6,1.78,174.0,134.0,85.0,0.25,Yoga,24.8,3.1,3,0,28.3,3.0,0.550561797752809,1.651685393258427,37.0,3.6375861597263857
29,Female,88.6,1.81,193.0,159.0,79.0,0.62,Strength,31.9,3.9,3,0,27.0,6.0,0.7017543859649122,4.2105263157894735,231.3,5.4480296397763635
59,Male,75.4,1.7,151.0,129.0,62.0,0.54,Mixed,16.9,3.5,4,1,26.2,8.0,0.7528089887640449,6.022471910112359,245.2,5.506144213750353
22,Female,73.8,1.6,201.0,142.0,70.0,0.87,Yoga,19.1,3.9,5,1,29.0,3.0,0.549618320610687,1.6488549618320612,105.9,4.671893818030999
59,Male,61.6,1.64,163.0,139.0,65.0,0.81,Mixed,16.7,4.0,5,1,23.0,8.0,0.7551020408163265,6.040816326530612,301.4,5.711750644305378
55,Male,67.2,1.62,163.0,120.0,68.0,1.31,Yoga,15.8,4.3,7,3,25.7,3.0,0.5473684210526316,1.642105263157895,144.6,4.980863135762585
29,Female,52.0,1.58,185.0,166.0,61.0,0.96,Hiit,13.5,3.0,7,3,20.8,9.5,0.8467741935483871,8.044354838709678,401.6,5.9979435132056915
56,Male,65.2,1.67,162.0,127.0,63.0,0.75,Cardio,22.4,2.5,4,1,23.4,7.0,0.6464646464646465,4.525252525252526,221.3,5.404027820970151
35,Male,77.9,1.74,193.0,159.0,79.0,0.39,Strength,31.5,3.6,3,0,25.8,6.0,0.7017543859649122,4.2105263157894735,127.9,4.859036909945142
19,Female,53.8,1.73,204.0,144.0,72.0,1.04,Yoga,20.4,3.7,4,2,18.0,3.0,0.5454545454545454,1.6363636363636362,91.6,4.528289141652134
27,Female,60.7,1.68,198.0,165.0,68.0,0.99,Mixed,28.4,4.6,3,1,21.5,8.0,0.7461538461538462,5.969230769230769,358.7,5.885270350701578
32,Female,70.1,1.69,183.0,167.0,73.0,0.88,Hiit,34.0,3.1,2,0,24.7,9.5,0.8545454545454545,8.118181818181817,500.8,6.218201633932322
47,Female,66.2,1.67,170.0,128.0,76.0,0.25,Yoga,25.7,3.4,2,0,23.7,3.0,0.5531914893617021,1.6595744680851063,27.5,3.349904087274605
34,Male,53.3,1.55,180.0,151.0,66.0,0.81,Mixed,26.4,4.0,2,0,22.2,8.0,0.7456140350877193,5.964912280701754,257.5,5.554895693948484
21,Male,75.8,1.7,196.0,178.0,79.0,0.94,Hiit,30.2,2.7,3,0,26.4,9.5,0.8461538461538461,8.038461538461538,572.8,6.352280903547264
24,Female,55.7,1.62,203.0,169.0,68.0,0.7,Mixed,16.5,4.0,7,3,21.2,8.0,0.7481481481481481,5.985185185185185,233.4,5.457029057702858
58,Female,45.6,1.55,160.0,132.0,67.0,0.66,Strength,18.0,4.0,5,1,19.1,6.0,0.6989247311827957,4.193548387096774,126.2,4.845760650906022
48,Female,84.7,1.72,169.0,147.0,84.0,0.39,Mixed,26.6,3.4,2,0,28.7,8.0,0.7411764705882353,5.929411764705883,195.9,5.28269598564508
56,Male,73.8,1.62,165.0,135.0,80.0,0.5,Cardio,25.7,2.3,2,0,28.2,7.0,0.6470588235294118,4.529411764705882,167.1,5.12455904041457
51,Female,62.6,1.7,166.0,139.0,75.0,0.85,Strength,30.3,3.5,3,0,21.6,6.0,0.7032967032967034,4.21978021978022,224.5,5.418320158942733
23,Male,73.9,1.76,197.0,179.0,73.0,0.47,Hiit,13.8,2.7,3,1,23.7,9.5,0.8548387096774194,8.120967741935484,282.1,5.6458001921178536
55,Male,68.8,1.58,162.0,131.0,73.0,0.73,Cardio,17.6,2.6,4,2,27.4,7.0,0.651685393258427,4.561797752808989,229.1,5.43851399704132
51,Male,69.0,1.69,170.0,156.0,76.0,0.41,Hiit,23.5,3.0,3,0,24.2,9.5,0.851063829787234,8.085106382978724,228.7,5.436774109695053
32,Male,58.7,1.5,186.0,143.0,62.0,1.645,Cardio,8.1,4.2,5,3,26.1,7.0,0.6532258064516129,4.57258064516129,445.6,6.101663339406057
31,Female,87.1,1.83,183.0,147.0,62.0,0.8,Strength,21.2,3.5,6,2,25.9,6.0,0.7024793388429752,4.214876033057851,293.7,5.685957889743649
23,Female,54.2,1.54,202.0,140.0,64.0,0.97,Yoga,15.4,3.9,7,2,22.7,3.0,0.5507246376811594,1.6521739130434785,86.9,4.476199804691132
54,Female,69.1,1.63,175.0,151.0,79.0,0.35,Mixed,27.4,3.6,3,0,26.1,8.0,0.75,6.0,145.1,4.984291318756654
49,Male,66.3,1.81,173.0,147.0,69.0,0.79,Mixed,20.1,4.4,5,1,20.1,8.0,0.75,6.0,314.3,5.7535245665510155
20,Male,70.2,1.66,192.0,155.0,67.0,0.73,Strength,25.4,3.4,4,1,25.6,6.0,0.704,4.224,216.5,5.382198850528739
20,Female,57.7,1.56,199.0,168.0,76.0,0.72,Mixed,20.8,3.7,5,1,23.7,8.0,0.7479674796747967,5.983739837398374,248.6,5.519859636495273
39,Male,69.2,1.75,182.0,146.0,77.0,0.36,Cardio,26.3,2.3,2,0,22.6,7.0,0.6571428571428571,4.6,114.6,4.750135956238277
39,Male,58.2,1.75,173.0,144.0,58.0,1.32,Mixed,11.2,4.5,5,3,19.0,8.0,0.7478260869565218,5.982608695652174,459.6,6.132529987386585
27,Male,64.1,1.62,190.0,161.0,74.0,1.36,Mixed,23.7,4.8,5,2,24.5,8.0,0.75,6.0,523.1,6.26168250580812
20,Female,64.0,1.63,193.0,177.0,85.0,0.25,Hiit,27.6,2.5,3,0,24.2,9.5,0.8518518518518519,8.092592592592593,129.5,4.871373226762748
