Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),Calories_Burned (kcal)_log,Effort_Score,Workout_Type_Hiit,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga,Experience_Level_1,Experience_Level_2,Experience_Level_3,Age_Group_Adult,Age_Group_Senior,Workout_Intensity_Moderate,Workout_Intensity_High,Age_Group,Workout_Intensity
38,Female,62.8,1.63,180.0,148.0,75.0,0.72,20.3,3.4,5,23.63656893371975,6.0,0.8222222222222222,4.933333333333334,188.6,5.244916589820922,106.56,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
48,Male,70.3,1.79,172.0,156.0,65.0,1.19,11.4,4.0,5,21.940638556849038,9.5,0.9069767441860465,8.616279069767442,675.9,6.517523551514562,185.64,True,False,False,False,False,False,True,False,True,True,False,Senior,Moderate
36,Female,67.3,1.69,190.0,172.0,72.0,0.33,25.4,2.6,3,23.56360071426071,9.5,0.9052631578947369,8.6,178.8,5.19184512203752,56.760000000000005,True,False,False,False,False,False,False,True,False,False,True,Adult,High
48,Male,88.0,1.71,168.0,126.0,74.0,0.96,16.0,4.3,5,30.094730002393902,3.0,0.75,2.25,140.2,4.950177325059141,120.96,False,False,False,True,True,False,False,False,True,False,False,Senior,Low
49,Male,59.5,1.8,174.0,140.0,63.0,0.92,18.2,4.2,3,18.364197530864196,6.0,0.8045977011494253,4.827586206896552,227.8,5.432848259505643,128.8,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
19,Female,57.6,1.67,203.0,170.0,73.0,0.37,27.7,3.5,3,20.65330417010291,8.0,0.8374384236453202,6.699507389162561,127.2,4.853591544486569,62.9,False,True,False,False,False,False,False,False,False,False,True,Young,High
27,Female,82.3,1.89,200.0,164.0,81.0,0.71,27.5,3.6,2,23.039668542314047,6.0,0.82,4.92,244.5,5.503296947234575,116.44,False,False,True,False,False,False,False,False,False,False,True,Young,High
19,Female,55.3,1.64,203.0,162.0,64.0,0.83,20.8,3.9,4,20.56067816775729,6.0,0.7980295566502463,4.788177339901478,194.2,5.274024673978992,134.45999999999998,False,False,True,False,False,True,False,False,False,False,True,Young,High
19,Male,79.0,1.88,192.0,157.0,74.0,0.37,26.6,2.5,2,22.351742870076958,6.0,0.8177083333333334,4.90625,123.4,4.823502180305079,58.089999999999996,False,False,True,False,False,False,False,False,False,True,False,Young,Moderate
41,Male,78.2,1.58,174.0,160.0,82.0,0.61,24.0,3.4,2,31.325108155744267,9.5,0.9195402298850575,8.735632183908045,384.2,5.953762679923971,97.6,True,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
34,Female,68.4,1.73,181.0,162.0,55.0,1.22,12.8,4.4,5,22.85408800828628,9.5,0.8950276243093923,8.502762430939226,673.2,6.51352680279996,197.64,True,False,False,False,False,True,False,True,False,False,True,Adult,High
49,Male,67.0,1.62,169.0,152.0,59.0,0.76,13.8,2.8,7,25.529644871208653,9.5,0.8994082840236687,8.544378698224852,409.0,6.016157159698354,115.52,True,False,False,False,False,False,True,False,True,True,False,Senior,Moderate
33,Female,57.8,1.79,194.0,158.0,75.0,0.5,29.5,3.1,2,18.039387035360942,6.0,0.8144329896907216,4.88659793814433,120.9,4.803201036487226,79.0,False,False,True,False,False,False,False,True,False,True,False,Adult,Moderate
33,Male,52.2,1.63,186.0,167.0,61.0,1.58,17.1,3.7,4,19.64695697993903,9.5,0.8978494623655914,8.529569892473118,664.4,6.500388363584376,263.86,True,False,False,False,False,True,False,True,False,False,True,Adult,High
56,Female,81.0,1.71,164.0,150.0,67.0,1.04,14.4,3.3,7,27.70083102493075,9.5,0.9146341463414634,8.689024390243903,684.8,6.53058604002882,156.0,True,False,False,False,False,False,True,False,True,True,False,Senior,Moderate
48,Female,80.0,1.61,171.0,141.0,70.0,0.87,30.1,3.4,3,30.86300682844026,6.0,0.8245614035087719,4.947368421052632,293.6,5.68561850402853,122.67,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
41,Male,78.3,1.77,182.0,153.0,66.0,0.56,21.9,4.0,3,24.99281815570238,8.0,0.8406593406593407,6.725274725274725,263.1,5.576327819303087,85.68,False,True,False,False,True,False,False,True,False,True,False,Adult,Moderate
18,Female,59.4,1.61,198.0,178.0,63.0,0.69,24.1,3.1,3,22.91578257011689,9.5,0.898989898989899,8.54040404040404,331.7,5.807241183024431,122.82,True,False,False,False,False,False,False,False,False,False,True,,High
28,Male,88.8,1.85,191.0,137.0,71.0,0.96,11.7,3.8,5,25.945945945945944,3.0,0.7172774869109948,2.1518324607329844,140.7,4.953712146696635,131.51999999999998,False,False,False,True,False,True,False,False,False,True,False,Young,Moderate
38,Male,45.0,1.58,181.0,133.0,73.0,0.65,28.0,3.9,3,18.02595737862522,3.0,0.7348066298342542,2.2044198895027627,48.8,3.9080149840306073,86.45,False,False,False,True,False,False,False,True,False,True,False,Adult,Moderate
21,Female,59.5,1.55,199.0,142.0,73.0,0.43,33.5,3.6,3,24.76586888657648,3.0,0.7135678391959799,2.14070351758794,42.0,3.7612001156935624,61.06,False,False,False,True,False,False,False,False,False,True,False,Young,Moderate
24,Female,62.4,1.78,193.0,154.0,64.0,0.86,29.4,3.5,6,19.69448301982073,6.0,0.7979274611398963,4.7875647668393775,224.6,5.418763519623904,132.44,False,False,True,False,False,True,False,False,False,True,False,Young,Moderate
43,Male,71.4,1.62,170.0,145.0,71.0,1.17,19.4,4.6,6,27.20621856424325,8.0,0.8529411764705882,6.823529411764706,499.5,6.215607598755275,169.64999999999998,False,True,False,False,False,True,False,True,False,True,False,Adult,Moderate
29,Male,50.8,1.68,196.0,166.0,78.0,1.03,22.2,4.0,4,17.998866213151928,8.0,0.8469387755102041,6.775510204081633,312.2,5.746841964116648,170.98000000000002,False,True,False,False,True,False,False,False,False,False,True,Young,High
48,Female,58.3,1.65,171.0,154.0,56.0,0.9,20.8,3.5,6,21.414141414141415,9.5,0.9005847953216374,8.555555555555555,424.8,6.053969752459379,138.6,True,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
34,Female,57.2,1.55,192.0,158.0,58.0,1.25,11.8,4.8,7,23.80853277835588,8.0,0.8229166666666666,6.583333333333333,426.9,6.058889523422771,197.5,False,True,False,False,False,False,True,True,False,True,False,Adult,Moderate
50,Female,58.6,1.67,172.0,137.0,55.0,1.58,16.5,4.7,7,21.01186847861164,6.0,0.7965116279069767,4.77906976744186,389.3,5.966915674186569,216.46,False,False,True,False,False,False,True,False,True,True,False,Senior,Moderate
28,Male,73.4,1.81,195.0,175.0,64.0,1.13,29.4,3.7,6,22.404688501571993,9.5,0.8974358974358975,8.525641025641026,667.7,6.505335529059933,197.74999999999997,True,False,False,False,False,True,False,False,False,False,True,Young,High
45,Male,87.5,1.78,181.0,144.0,60.0,1.43,16.6,4.6,7,27.616462567857592,6.0,0.7955801104972375,4.773480662983426,521.2,6.258050656265029,205.92,False,False,True,False,False,False,True,True,False,True,False,Adult,Moderate
49,Male,69.3,1.7,184.0,126.0,55.0,0.98,16.7,3.8,7,23.979238754325262,3.0,0.6847826086956522,2.0543478260869565,112.1,4.728272383122075,123.48,False,False,False,True,False,False,True,False,True,False,False,Senior,Low
18,Female,65.1,1.79,205.0,164.0,67.0,0.66,18.1,3.8,5,20.31771792390999,6.0,0.8,4.800000000000001,181.2,5.205104984825858,108.24000000000001,False,False,True,False,False,True,False,False,False,False,True,,High
45,Female,68.8,1.57,179.0,125.0,58.0,1.01,17.1,3.9,7,27.911882835003446,3.0,0.6983240223463687,2.094972067039106,115.4,4.757032535297338,126.25,False,False,False,True,False,False,True,True,False,False,False,Adult,Low
59,Male,67.9,1.65,162.0,130.0,69.0,0.87,16.4,2.8,7,24.94031221303949,7.0,0.8024691358024691,5.617283950617284,271.2,5.6065370902173655,113.1,False,False,False,False,False,True,False,False,True,False,False,Senior,Low
24,Male,74.4,1.72,202.0,163.0,70.0,0.93,20.3,3.3,4,25.1487290427258,6.0,0.806930693069307,4.841584158415841,292.5,5.681877639268151,151.59,False,False,True,False,True,False,False,False,False,False,True,Young,High
19,Female,56.8,1.67,197.0,136.0,61.0,0.76,19.1,4.3,3,20.36645272329592,3.0,0.6903553299492385,2.0710659898477157,71.4,4.282206299391671,103.36,False,False,False,True,True,False,False,False,False,True,False,Young,Moderate
59,Male,49.3,1.66,164.0,142.0,78.0,0.75,19.3,4.4,3,17.890840470314995,8.0,0.8658536585365854,6.926829268292683,220.1,5.3986150878634005,106.5,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
41,Female,49.6,1.56,185.0,168.0,68.0,0.66,27.3,3.0,2,20.381328073635764,9.5,0.9081081081081082,8.627027027027028,265.8,5.586499314041468,110.88000000000001,True,False,False,False,False,False,False,True,False,False,True,Adult,High
21,Female,43.3,1.47,204.0,153.0,59.0,0.99,13.2,3.1,5,20.037947151649774,7.0,0.75,5.25,194.5,5.27556037942542,151.47,False,False,False,False,False,True,False,False,False,True,False,Young,Moderate
36,Female,66.9,1.76,184.0,132.0,68.0,0.92,20.6,3.9,3,21.59736570247934,3.0,0.717391304347826,2.152173913043478,101.9,4.633757642840004,121.44000000000001,False,False,False,True,True,False,False,True,False,True,False,Adult,Moderate
43,Male,59.9,1.7,179.0,162.0,64.0,0.85,20.0,3.5,6,20.72664359861592,9.5,0.9050279329608939,8.597765363128492,412.2,6.0239317372454835,137.7,True,False,False,False,False,True,False,True,False,False,True,Adult,High
28,Male,76.6,1.77,190.0,143.0,55.0,1.05,17.0,3.2,5,24.450189919882533,7.0,0.7526315789473684,5.268421052631579,367.0,5.908082938168931,150.15,False,False,False,False,False,False,True,False,False,True,False,Young,Moderate
57,Female,73.7,1.64,159.0,119.0,69.0,0.89,29.7,4.0,5,27.40184414039263,3.0,0.7484276729559748,2.2452830188679243,109.3,4.703203926259457,105.91,False,False,False,True,True,False,False,False,True,False,False,Senior,Low
28,Female,73.3,1.61,199.0,162.0,75.0,0.74,26.7,3.3,3,28.278230006558385,6.0,0.8140703517587939,4.884422110552764,228.3,5.435031189863858,119.88,False,False,True,False,False,False,False,False,False,False,True,Young,High
20,Male,77.2,1.68,198.0,166.0,69.0,0.88,21.6,4.2,3,27.352607709750572,8.0,0.8383838383838383,6.707070707070707,408.7,6.015425184552825,146.08,False,True,False,False,True,False,False,False,False,False,True,Young,High
29,Female,63.6,1.77,189.0,158.0,67.0,0.67,32.1,3.9,2,20.300679881260173,8.0,0.8359788359788359,6.6878306878306875,254.3,5.542439324247439,105.86,False,True,False,False,False,False,False,False,False,True,False,Young,Moderate
20,Male,66.5,1.66,198.0,160.0,71.0,0.72,19.9,3.8,3,24.132675279430977,6.0,0.8080808080808081,4.848484848484849,201.3,5.3097517441737,115.19999999999999,False,False,True,False,True,False,False,False,False,True,False,Young,Moderate
59,Male,93.8,1.76,158.0,136.0,73.0,1.11,24.4,4.4,4,30.28150826446281,8.0,0.8607594936708861,6.886075949367089,617.4,6.427135497273212,150.96,False,True,False,False,True,False,False,False,True,True,False,Senior,Moderate
44,Male,44.9,1.58,172.0,132.0,58.0,0.81,20.2,2.8,5,17.985899695561606,7.0,0.7674418604651163,5.372093023255815,165.3,5.113793386198882,106.92,False,False,False,False,False,True,False,True,False,True,False,Adult,Moderate
19,Female,81.4,1.66,192.0,135.0,65.0,0.63,24.5,3.4,3,29.53984613151401,3.0,0.703125,2.109375,84.8,4.4520190064939165,85.05,False,False,False,True,True,False,False,False,False,True,False,Young,Moderate
33,Female,56.0,1.67,179.0,154.0,79.0,0.56,26.1,3.4,3,20.07960127648894,8.0,0.8603351955307262,6.88268156424581,188.2,5.2428046566177775,86.24000000000001,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
19,Female,81.8,1.8,200.0,159.0,83.0,0.56,25.5,2.2,2,25.24691358024691,7.0,0.795,5.565,208.3,5.343768629451954,89.04,False,False,False,False,False,False,False,False,False,True,False,Young,Moderate
47,Female,74.2,1.7,175.0,125.0,64.0,0.64,17.4,3.8,4,25.67474048442907,3.0,0.7142857142857143,2.142857142857143,78.3,4.373238128640803,80.0,False,False,False,True,False,True,False,False,True,False,False,Senior,Low
37,Male,85.2,1.85,175.0,148.0,68.0,0.57,22.0,4.1,5,24.89408327246165,8.0,0.8457142857142858,6.765714285714286,290.5,5.675040005790547,84.36,False,True,False,False,True,False,False,True,False,True,False,Adult,Moderate
55,Female,78.6,1.55,166.0,133.0,71.0,0.95,20.2,3.5,3,32.71592091571279,7.0,0.8012048192771084,5.608433734939759,341.1,5.835103091983559,126.35,False,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
45,Male,65.3,1.69,181.0,166.0,82.0,0.96,17.8,3.3,2,22.863345120969157,9.5,0.9171270718232044,8.712707182320441,505.3,6.227129378975864,159.35999999999999,True,False,False,False,False,False,False,True,False,False,True,Adult,High
42,Female,51.9,1.7,176.0,158.0,61.0,1.02,20.3,3.8,6,17.95847750865052,9.5,0.8977272727272727,8.52840909090909,424.2,6.052559646467793,161.16,True,False,False,False,False,True,False,True,False,True,False,Adult,Moderate
49,Female,77.2,1.74,166.0,134.0,58.0,1.06,14.2,3.5,7,25.498744880433346,6.0,0.8072289156626506,4.843373493975903,345.5,5.847882818629958,142.04000000000002,False,False,True,False,False,False,True,False,True,True,False,Senior,Moderate
27,Female,59.6,1.6,193.0,139.0,72.0,0.74,37.7,3.8,2,23.281249999999996,3.0,0.7202072538860104,2.160621761658031,73.3,4.308110951723713,102.86,False,False,False,True,False,False,False,False,False,True,False,Young,Moderate
59,Female,89.6,1.85,164.0,116.0,58.0,1.03,12.6,4.2,7,26.17969320672023,3.0,0.7073170731707317,2.1219512195121952,151.5,5.0271645960474665,119.48,False,False,False,True,False,True,False,False,True,False,False,Senior,Low
57,Female,77.8,1.68,160.0,136.0,79.0,0.48,29.2,3.2,2,27.565192743764175,6.0,0.85,5.1,157.7,5.0670156275323635,65.28,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
50,Male,58.9,1.57,175.0,137.0,66.0,1.25,20.1,3.1,4,23.89549271775731,7.0,0.7828571428571428,5.4799999999999995,335.7,5.819192326167029,171.25,False,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
30,Female,72.5,1.68,192.0,159.0,60.0,0.76,24.9,4.2,3,25.687358276643995,8.0,0.828125,6.625,330.6,5.80392942326114,120.84,False,True,False,False,True,False,False,False,False,True,False,Young,Moderate
58,Female,66.8,1.65,171.0,140.0,70.0,1.04,25.5,3.4,4,24.536271808999082,6.0,0.8187134502923976,4.912280701754385,288.9,5.66953603592761,145.6,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
59,Female,104.9,1.9,153.0,128.0,83.0,1.05,29.7,3.0,2,29.058171745152357,7.0,0.8366013071895425,5.856209150326798,531.6,6.277770673379832,134.4,False,False,False,False,False,False,False,False,True,False,False,Senior,Low
54,Female,71.7,1.78,159.0,115.0,61.0,1.36,18.7,4.9,7,22.629718469890165,3.0,0.7232704402515723,2.1698113207547167,161.2,5.088830141681313,156.4,False,False,False,True,False,False,True,False,True,False,False,Senior,Low
33,Female,60.3,1.68,185.0,139.0,83.0,0.33,25.9,2.9,3,21.36479591836735,3.0,0.7513513513513513,2.254054054054054,32.8,3.520460802488973,45.870000000000005,False,False,False,True,False,False,False,True,False,True,False,Adult,Moderate
39,Male,76.6,1.67,174.0,145.0,57.0,1.16,17.1,4.8,5,27.466026031768795,8.0,0.8333333333333334,6.666666666666667,534.7,6.283574302886914,168.2,False,True,False,False,False,False,True,True,False,True,False,Adult,Moderate
37,Female,63.9,1.78,191.0,141.0,80.0,0.45,30.5,3.5,2,20.167908092412574,3.0,0.7382198952879581,2.2146596858638743,47.4,3.8794998137225862,63.45,False,False,False,True,False,False,False,True,False,True,False,Adult,Moderate
44,Male,81.0,1.78,177.0,148.0,82.0,0.6,24.1,3.6,2,25.5649539199596,6.0,0.8361581920903954,5.016949152542373,202.6,5.316157284676367,88.8,False,False,True,False,False,False,False,True,False,True,False,Adult,Moderate
58,Female,49.0,1.45,160.0,129.0,70.0,0.92,26.9,3.0,3,23.305588585017837,7.0,0.80625,5.64375,206.9,5.337057194863967,118.68,False,False,False,False,True,False,False,False,True,False,False,Senior,Low
33,Male,71.8,1.74,195.0,174.0,58.0,1.27,15.5,3.7,6,23.715153917294224,9.5,0.8923076923076924,8.476923076923077,719.45,6.579876016778943,220.98,True,False,False,False,False,False,True,True,False,False,True,Adult,High
51,Female,95.6,1.68,170.0,142.0,75.0,0.97,27.6,3.9,3,33.8718820861678,6.0,0.8352941176470589,5.011764705882353,392.4,5.974826905954958,137.74,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
49,Female,69.4,1.55,170.0,128.0,78.0,0.69,30.6,3.9,3,28.886576482830385,3.0,0.7529411764705882,2.2588235294117647,78.1,4.370712874773608,88.32,False,False,False,True,False,False,False,False,True,False,False,Senior,Low
43,Male,87.8,1.77,173.0,157.0,65.0,1.27,13.5,3.8,7,28.025152414695647,9.5,0.9075144508670521,8.621387283236995,719.45,6.579876016778943,199.39000000000001,True,False,False,False,False,False,True,True,False,True,False,Adult,Moderate
42,Female,94.3,1.9,181.0,148.0,72.0,0.52,27.7,3.4,5,26.121883656509695,6.0,0.8176795580110497,4.906077348066298,205.1,5.328361487896413,76.96000000000001,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
19,Male,64.0,1.74,204.0,158.0,75.0,0.9,32.1,3.0,2,21.13885585942661,7.0,0.7745098039215687,5.421568627450981,259.4,5.562218910334414,142.20000000000002,False,False,False,False,False,False,False,False,False,True,False,Young,Moderate
29,Female,80.3,1.79,194.0,138.0,70.0,0.64,31.2,3.9,3,25.061639774039513,3.0,0.711340206185567,2.134020618556701,84.5,4.448516375942715,88.32000000000001,False,False,False,True,True,False,False,False,False,True,False,Young,Moderate
57,Male,91.1,1.86,167.0,141.0,63.0,1.11,22.8,4.4,4,26.332523991212852,8.0,0.844311377245509,6.754491017964072,606.7,6.40968133914131,156.51000000000002,False,True,False,False,False,True,False,False,True,True,False,Senior,Moderate
26,Male,63.2,1.6,201.0,154.0,67.0,1.18,15.8,4.0,6,24.687499999999996,7.0,0.7661691542288557,5.363184079601989,338.9,5.828651456702071,181.72,False,False,False,False,False,True,False,False,False,True,False,Young,Moderate
29,Male,54.4,1.49,187.0,168.0,64.0,0.85,19.3,2.9,6,24.503400747714068,9.5,0.8983957219251337,8.53475935828877,371.4,5.919968545402912,142.79999999999998,True,False,False,False,False,True,False,False,False,False,True,Young,High
43,Female,68.3,1.75,188.0,156.0,61.0,1.06,12.2,4.9,5,22.302040816326528,8.0,0.8297872340425532,6.638297872340425,433.2,6.073505257444191,165.36,False,True,False,False,False,False,True,True,False,True,False,Adult,Moderate
26,Male,68.8,1.66,203.0,168.0,61.0,0.83,19.6,4.2,7,24.96733923646393,8.0,0.8275862068965517,6.620689655172414,344.2,5.844123959209273,139.44,False,True,False,False,False,True,False,False,False,False,True,Young,High
27,Female,52.1,1.54,202.0,154.0,66.0,0.84,27.4,2.9,4,21.96829144881093,7.0,0.7623762376237624,5.336633663366337,198.2,5.294309345150498,129.35999999999999,False,False,False,False,True,False,False,False,False,True,False,Young,Moderate
49,Male,75.0,1.67,170.0,142.0,78.0,0.47,19.9,3.1,3,26.89232313815483,6.0,0.8352941176470589,5.011764705882353,147.1,4.997887721273753,66.74,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
51,Male,55.3,1.75,165.0,141.0,67.0,0.72,20.7,4.0,6,18.057142857142857,8.0,0.8545454545454545,6.836363636363636,240.5,5.486869473092628,101.52,False,True,False,False,False,True,False,False,True,True,False,Senior,Moderate
37,Male,81.6,1.67,184.0,146.0,58.0,1.1,13.2,3.9,7,29.25884757431245,6.0,0.7934782608695652,4.760869565217391,376.1,5.9325104042643115,160.60000000000002,False,False,True,False,False,False,True,True,False,True,False,Adult,Moderate
56,Female,48.1,1.6,165.0,145.0,82.0,1.1,24.0,4.5,2,18.789062499999996,8.0,0.8787878787878788,7.03030303030303,321.3,5.775482788821392,159.5,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
